review,label
"﻿Thời này ở dòng "" cao_cấp "" còn mỗi anh Sam mới chơi cấu_hình vs lấy cấu_hình ra khè thôi , chứ ở "" chiếu_dưới "" mấy em China nó chơi còn lầy hơn nữa , kiểu như ở mình hiếm thì tưởng ngon chứ chỗ khác thì đầy á , ở cao_cấp k ai chơi nên anh Sam tưởng mình nhất : ) ) nhọ , so với mấy đt China có khi còn k ăn mà China giờ bền vs nhanh cũng k thua kém gì anh Sam ak",0
thật ko thể tin nổi . . đây chính_xác là sản_phẩm của tương_lai . . like luôn ! ; v,1
Tối_thiểu là phải 550k  ,0
﻿17 trieu chat qua . Neu HTC10 chống được nước + ( 2 sim 2 sóng ) gia khoang 15 - 16 trieu con chap_nhan duoc,-1
"May quá đang định xuống tiền mau i_Phone_6s 64Gb , giờ găp em này quất luôn lại dư được ít tiền",1
"Note5 màn_hình 5,3 in sẽ hay hơn , to quá bỏ cấn túi",-1
"Xem xong muốn tậu ngay 1 em về chơi picachu chắc ổn . Cơ_mà cái 34"" giá 22 chai đắt nhỉ , sao không mua 1 cái TV 55"" về thay luôn cho cái màn vi_tính cho hoành_tráng",0
"1 em ảnh ám vàng , 1 em ám xanh , nhưng nói_chung nhìn ảnh của em mobiistar chụp ngon_lành cành đào hơn )  ",1
Mua về chơi liên_minh huyền_thoại chắc ổn nhể .  ,0
"950 đi bạn , tôi đang xài nè . không thất_vọng đâu . bạn là sinh_viên sau_này dùng chức_năng continum rất thuận_tiện",1
"Hay lắm , máy_tính bảng treo tường , ý tường đột_phá nhất trong năm 2015",1
"Đã dùng thử em nó , cảm_giác không được hoàn_thiện lắm , nói_chung là next luôn  ",-1
"vì nó là giá rẻ nên phải vậy , ông thik viền mỏng thì kiếm XPS_13 ver 2015 nhưng nói trc giá gấm 6-11 lần con này nhé",0
"ngon , bổ , đắt",1
"Quá bình_thường nuôn , Điện_thoại bây_giờ đa_số đều có ! ? !",-1
"Thiết_bị đạt chuẩn chống nước IP68 , cái này ngon",1
Con này có cái đế tiện ghê  ,1
Mình cũng chỉ mong một thiết_bị đeo tay đến vậy thôi ... . .,1
chup hinh xau lam,-1
Thật không_thể tin nổi . Mình đang dùng con smart phone có cấu_hình tương_tự chỉ là màn_hình to hơn . Mà giá tới 2tr đã_vậy độ_phân_giải máy mình còn thấp hơn nó thật_là vi diệu,1
Cái này giống máy của mình ^ ^,0
9.3.2 rất muot . minh rất hài_lòng,1
"các bác cho hỏi miband của e ko theo_dõi đc giấc_ngủ , tỉnh dậy nó báo không có dữ_liệu đêm qua ? ? ?  ",0
Thêm ram làm_gì . Nên tiết_kiệm chi_phí để tăng lợi_nhuận chứ . Máy chạy rầm_rầm có gì đâu mà đua ram .,-1
"Tôi thấy ấn_tượng với logo quả táo được khắc chìm , có một sự hầm hồ không hề nhẹ : 3",1
bác cho nó rơi từ tầng 3 xuống thể_nào cũng đc mua con mới  ,0
"- Máy chạy mượt hơn - Giao_diện chụp ảnh không thay_đổi , chất_lượng ảnh chụp không thay_đổi - ở mức trung_bình ( ảnh vẫn có cảm_giác nhợt_nhạt ) , tốc_độ chụp không cải_thiện . Ghi_điểm ở phần chụp marco . - Quay video không cải_thiện , vẫn gây nhiễu , chống run",0
"Hàng này cực nhiều hàng Fake , nếu mua được hàng chính hãng dùng thì khỏi chê  ",1
"Mình xài galaxy_note_1 đến giờ vẫn ngon_lành dù rớt không biết_bao_nhiêu lần cho xuể , vẫn chạy phà phà !",1
﻿Tin ông bb mấy năm mà nản . Lần đầu con PlayBook hứa lên bb_10 . Lần 2 con z_30 thì ông chạy sang Android . Nếu 2 sản_phẩm kia là thật thì BlackBerry nên giải_tán phần_cứng và chuyển sang kinh_doanh phần_mềm và dịch_vụ là vừa . Thật_sự mấy hãng tq nó làm máy còn đẹp hơn .,-1
"Chủ_yếu nghe gọi , chụp ảnh và làm_việc thì bác cứ chọn con nào hợp với phong_cách của mình xíu . Chứ mấy tính_năng đó con nào cũng làm tốt mà : D E thì đang dùng SF1 , khá hài_lòng . Chất_lượng rất ổn .",0
"﻿Nếu có ios_10 thì đc khuyến_mãi mấy lỗi nữa , à nhầm mấy tính_năng mới . update là lỗi : )",-1
"Lại dẹt hơn , dài hơn , pin ít đi hả trời . Tính bán phụ_kiện hay_sao mà dữ vậy .",-1
"Nhìn comment ở trên là biết chẳng ai quan_tâm điều đó rồi . Hơn_nữa 80% ảnh S7e dư sáng thế kia , người_ta không bảo con Mobiistar hơn hơi phí .  ",1
Tôi không ủng_hộ hàng TQ,-1
Hehehe . Nhưng bạn sẽ lồi mắt mình vì nó !,0
"Mình cũng_như bạn nhưng không thấy hối_tiếc gì vì cũng đã 5 năm cho một sản_phẩm đến giờ vẫn không chịu hư là quá tốt , đang gom xiền lấy em 6s_Plus đây",1
"﻿Có ai bị như mình ko ? Mình nâng_cấp 5s lên ios_9.3.2 thì máy_ảnh ko chụp đc , cam self thì ok . Tắt nguồn r khởi_động lại thì chụp đc 1 kiểu r lại đen_ngòm . Mỗi lần như_thế máy nóng ran . Có bạn nào giúp mình với . Please ! ! ! ! ! ! ! !",-1
"﻿Đối_với mình hàng trung_quốc vẫn luôn là "" ngôi sao_chổi "" .",-1
Wow ? ? Kiểu này phải bán con j_76 đi mua con này mới được,0
hên quá chưa mua iphone . tệ_hại thế .,-1
Lenovo_Smart_Cast có thật ư ? ? Tưởng chỉ có trong các concept thôi chứ . . Bá_đạo thật .,1
APPLE quá đẳng_cấp ! Con gà mái i_P7 sẽ tiếp_tục đẻ TRỨNG_VÀNG cho APPLE .,1
"Tôi đang dùng Huawei_G8 sản_xuất cho thị_trường châu Âu , máy rất tốt , Không có gì phải chê . Không phải đơn_giản mà trong mấy điện_thoại Tq , chỉ có Huawei vươn lên được đứng thứ 3 thế_giới sau Samsung và Iphone .",1
Làm 1 bộ này cho sướng  ,1
anh đang nói 2g hay 4 g thế_mà có ngang thì chỉ ngang với gtx_950 không nguồn phụ thôi,0
trước mình thấy đồng hô samsung đẹp . giờ cái này cũng đẹp . cái vỏ và mặt kính đã nói lên cái giá của nó rồi,1
"﻿hj bác bán nhju thế, e cũng đang lăn_tăn thấy bảo pin yếu, mà lại pin liền k thay dc",-1
"﻿G4 mình cũng mua zenfone_2 ma thường bị đứnghoài ghét , hối_hận",-1
có ai thấy màu xấu quá ko . nhìn cứ dại dại . và 2 cạnh trên_dưới thừa quá nhiều . điểm yếu cố_hữu của sony,-1
"bác nào cần mua đồ xiaomi chính hãng giá rẻ mời qua topic dính của em https : / / nhattao.com/threads/cuonglu ... 99-3300k-rn2-999-3800k.4297183 / # post-51948431 đảm_bảo hàng chính hãng , phát_hiện hàng nhái đền gấp 3 nhé  ",0
"hàng nhật thì khỏi phải bàn , quá đỉnh , bền đẹp , khủng . và giá cũng "" khủng ""  ",1
"Lúc Z1 mới ra ngưỡng_mộ vô_cùng . Mua lúc 3 cai mình 1 cái , Ba mình một cái , bạn_gái một cái . Giờ chỉ còn máy bạn_gái mình xài chập_chờn , bỏ thì tiếc xài thì tức . Thất_vọng Sony toàn_tập .",-1
"Xbox thì thích mỗi cái gamepad của nó , còn lại vứt = ) ) Everything I do , I do on my PC  ",-1
Đừng mua J7.Am thanh thì nhỏ . Sóng rất yếu bị mất sóng hoài,-1
Đang xài Surface_pro_3 . Quá tuyệt_vời .,1
Đang dùng Note_5_Dual thấy rất tiện_dụng vì cây_viết rất tiện_dụng cho việc đánh_dấu và noted các file pdf và file hình . Chắc sẽ ổn_định với e nó thêm 1 năm nữa .,1
"Samsung luôn lắng_nghe ý_kiến khách_hàng và luôn tối_ưu những sản_phẩm của mình . Đặc_biệt là dòng điện_thoại . Thích sự trải_nghiệm thì nên chọn samsung Note7.Thích cái gọi_là "" đẳng_cấp "" sang chảnh thì đua theo Iphone.Thiết bị điện_tử cái quan_trọng nhất_là công_nghệ và sự cải_tiến đột_phá , chứ không phải_cái mác Logo lấp_lánh dán ở phía sau .",1
Cái này ra cạnh_tranh với Mixao được chứ Oppo thì không có cửa rồi vì quá xấu .,-1
tôi rất yêu_thích sản_phẩm của ss .,1
Ngon thật . Xiao ra thêm cái mặt hiển_thị đồng_hồ thì đúng là đẹp . giá mượt qá  ,1
Giá chát quá,-1
giống điện_thoại Trung_Quốc ghê,-1
Viên pin ít quá . Pin 3.200 mah thì quá ngon .,-1
Tuyệt_vời ... !,1
"Bạn nên ra cửa_hàng kiểm_tra kỹ 2 dòng điện_thoại đó để dễ chọn hơn nha . Zen cũng tốt nhưng_mà mình thì thích thiết_kế của Obi hơn , độc độc xíu mới hay",0
"Con này ngon , e mua con này dc 2 năm rồi . Thật_ra tần_số quét của nó tới 120 Hz là max rồi . E chỉnh lên max 144Hz thì bị chấm đen trên màn hinh , ko biết lý_do tại_sao . Chắc tại e mua hàng refurbished ( tại vì nó hơi mắc nên mua cái này cho rẻ ) ^ _ _ ^ Cái quan_trọng và mắc của cái này là 1ms . Em nghĩ tại thế cho_nên nó mắc  ",1
nói_chung là ... ghê quá ...,-1
"vãi cả cấu_hình , giá_mà đẹp nữa thì ... ... : X . cái khoảng chống nước là khoái rồi kaka  ",1
Cho e xin giá đc ko ạ  ,0
"thích tay_cầm và hệ_điều_hành của Xbox hơn PS , làm được nhiều thứ khác , cái kinect nếu có game hay tận_dụng được thì cũng ngon , sau_này thêm cặp kính nữa_là đủ bộ chơi game siêu_thực rồi  ",0
Con này quá ổn mà giá hạt_dẻ thế nhỉ . Dự là sẽ hot .,1
"^ ^ mới mua con này 450k , bh 6 tháng nghe đã ghê luôn ( cũng do nhu_cầu ko khắt_khe gì , thấy bass dập bum bum là khoái rồi ) . Sạc khoảng 2 tiếng rưỡi là đầy , đèn Led tự tắt , kết_nối bluetooth rất nhạy , nhưng chỉ trong khoảng 8 mét .  ",1
"﻿Đường dài mới biết ngựa hay , xem 3 năm nữa những chiếc Galaaxy từng tung_hô hơn Iphone về mọi mặt xem nó lặn đâu hết . Đơn_giản nhất hãy lục lại những bài viết cách đây 4 năm khi Iphone_5 ra_mắt cũng là Galaxy_S3 ra_mắt năm 2012 . Bây_giờ Iphone_4 họ vẫn dùng đầy , Iphone_5 vẫn chạy mượt_mà thì Galaxy_S3 bói ko thấy ai cầm trên tay . Đơn_giản đồ của anh Sam dùng 1-2 năm là bong tróc hỏng bất đắc kỳ lâu tử rồi trong khi tiền sửa quá tiền mua máy khác .",-1
em béo nè sếp béo ới - để_dành em 1 con với : ( ( (,0
﻿Giá hơi đắt . Mình thì thích những loại gọn_gàng mỏng đẹp như Xiaomi_5000 hơn . Có con Genius_eco_8000 cũng mỏng mà giá cũng đẹp  ,-1
Lại cái con chip mkt,0
"GPU trên chip Kirin của HW kém , chơi game 3D hay bị giật .",-1
"Ở_TCS là i_5plus bạn ạ , mình đang dùng rất ổn . trên web họ cũng chỉnh lại thông_tin rồi mà , không thì bạn cũng có_thể chat hỏi trực_tiếp với nhân_viên cửa_hàng . giá 430k là hợp_lý thôi ko rẻ đâu bạn ạ .",0
"Leica mà bạn , Conpact thôi mà cũng đã quá khủng .",1
Giống như 6s thì quá xấu . Iphone cạn ý_tưởng thật rồi : (,-1
Quá là sáng_tạo với màu mới + bán thêm cáp nối cổng lightning : ),1
Mình xài chuột razer là ổn ùi  ,0
Thật tuyệt . Chính Tim_Cook cũng phải ganh_tị,1
Mình dùng cái pad 2tr9 cho trẻ_con cũng rất ok,1
kiếm cái logo táo dán lên_mặt sau nữa_là y_chang luôn !,-1
"Ko cứ gì hãng đâu , quan_trọng model thôi . Sony bạn chọn 32w600 , 40w700 còn samsung chọn 32k5500 hay 40k5500 . Đó đều là tv chất_lượng , hình_ảnh đẹp , vào mạng nhanh . Nói không với tcl , shap , toshiba , panasonic . Mà bạn nên chọn model 40ink thay_vì 32 , giờ viền mỏng , 32 nhìn quá nhỏ .",0
Con_Obi xài hệ_điều_hành Cyanogen bảo_mật tốt hơn mấy con android trên .,1
﻿Cập_Nhật tình_hình sau khi đi bảo_hành về bên logitech thông_báo chuột bình_thường khi kết_nối bluetooth với mac_air . Mình mang mac_pro ra ngoài svhouse kết_nối vs bluetooth con mv_anywerè_2 thì vẫn có hiện_tượng lag ... ... giờ mang về xài tạm chứ chả biết giải_quyết sao luôn . Tính làm cái mail gửi svhouse để hối_thúc bên logitech mà chả biết thế_nào ... . . mấy bạn xài mac_pro_10.11.3 kết_nối bluetooth thì bt à ? ? ? Chắc kiếm chuột khác cắm test thử xem sao quá .  ,-1
s7e thua toàn_tập  ,1
"Còn nào mà mấy nút home , back ... ở trong màn_hình là cho_qua , chẳng đời_nào rớ tới , trải_nghiệm thử đã bực_mình nói chi mua xài",-1
"Vote cho e loa này 5 * . Mua đc 6 hôm , mỗi hồm dùng tầm 1-2h volume to_nhỏ đủ liểu vẫn chưa hết pin . Dù nghe_nói pin có 1200 mah song công_nhận lâu thật . Nghe to thì lo nhảy bùm bụp thấy hay_hay song k thấy re ( vã cũng chưa dám max volume xem rè k vì sợ rè song rồi k hết đc )  ",1
"Nay hàng về đến tay mình trải_nghiệm được nửa ngày nên review cơ_bản cho anh_em tham_khảo . Mình sử_dụng A6 với i Phone 6s plus ( ios 9.3.2 ) : * Thiết_kế : - Nhìn bên ngoài không như tưởng_tượng . Nhỏ_nhắn xinh_xắn nên nữ xài cũng đc . Hợp với tay vừa và nhỏ . - Về gia_công thì chưa sắc_sảo nhìn là biết hàng rẻ_tiền . Đặc_biệt chắc cái của mình xui hay_sao đó ở phần màn_hình cuối sát chỗ cảm_ứng bị 1 dải mực đen bên trong làm che mất 1 phần thông_tin . Nhìn khó_chịu lắm nhưng ở trong HCM đổi trả phiền_phức nên chắc để xài tạm . * Tính_Năng : - Sản_phẩm hoạt_động tốt mọi chức_năng chứ không hề lởm_khởm cái thọt cái có như nhiều bạn cm đâu nha ( Cái này do các bạn chưa biết cách sử_dụng hoặc không rành_rọt về công_nghệ nên vậy ) - Thông_báo trên ios thì_có mục stick other chứ không có add từng app như android cơ_bản vì trên ios ứng_dụng muốn push thông_báo phải đc cho_phép từ người dùng chứ không tự_do như bên android nên bên android có mục add thêm để giới_hạn . - Thông_báo zalo sms các kiểu nhanh không delay và full tiếng việt không hề bị lỗi hay thọt chữ nào cả . Các chữ Ữ_Ở_Ố_Ồ_Ế_Ệ này_nọ hiện tốt hết . tin nhắn dài hiển_thị hết luôn nhé , cứ chạm cảm_ứng để qua trang đọc tiếp . - Đo bước chân chuẩn , mình cầm đi 10 bước hiện đúng 10 không hơn không kém . Các bạn mua về chạy bộ hay đi bộ khỏi phải lăn_tăn sợ sai_số quá nhiều nhé . - Nhịp tim mình không có máy chuyên_dụng để so_sánh . Chỉ thấy là đo tốt và nên đo ở cổ_tay dưới ngay mạch sẽ chuẩn hơn vì ở đó ngay mạch_máu và da mỏng . - Thông_báo cuộc_gọi cũng rất tốt không delay và rung tê_tái - Báo_thức rung tốt mà không biết ngủ say quá rung có biết gì không thì tí ngủ mới thử đc . Chú_ý nhớ set ngày nào báo_thức chứ chỉ set giờ nó không báo_thức đâu nhé . - Chức_năng kiểm_soát giấc_ngủ thì mình chưa ngủ nên chưa rõ - Moveless cũng chưa rõ - Anti lost alert cũng không rõ lắm . Stick on cầm đi ra ngoài nhà xong chạy vào phòng thấy màn nó có sáng lên không biết có âm_thanh không . Nói_chung chưa rõ cần nghiên_cứu thêm - Pin rất tốt . Trong tờ giấy đi kèm trong hộp cũng có ghi rõ rồi . Mức tiêu_hao pin tùy vào việc bạn sử_dụng chức_năng đo nhịp tim thôi Sport > Intelligent > Off . Mình thấy tắt là hay nhất khi nào đi tập gym thì bật chức_năng sport lên đo khoảng 1-3h tập là ok . * Với mức giá rẻ gấp mấy lần fibit mà chức_năng tương_đương và có vài cái vượt_trội hơn thì không có gì phải phàn_nàn . Mọi chức_năng hoạt_động tốt cho bạn nào rành về công_nghệ và lởm_khởm với ai chưa rành . Chỉ hơi thất_vọng là cái của mình bị mực dính chỗ màn_hình làm hơi khó_chịu . * Tips của mình : Sau khi kết_nối nếu các chức_năng chưa hoạt_động tốt bạn vào app vidonn chọn reboot bracelet . Sau đó reboot đt luôn . Sau khi máy mở bạn vào app pair với A6 trực_tiếp qua app chứ không pair qua setting bluetooth đt nhé .  ",1
Mình đang dùng một em Thinkpad_T450 và cảm_thấy thật toẹt vời .,1
"﻿Nếu IP7 đúng như những gì rò_rỉ thì tôi ủng_hộ sử_dụng Samsung_S7 . Apple nên tự xem_lại mình đi , giá cao mà chả có gì đột_phá cả . Hãy xem Samsung đã thành_công như_thế_nào với các dòng S7",-1
